inhibitor,11-00261,11-00487,12-00023,12-00032,12-00051,12-00066,12-00069,12-00109,12-00127,12-00150,12-00161,12-00211,12-00219,12-00258,12-00262,12-00268,12-00288,12-00294,12-00301,12-00330,12-00362,12-00371,12-00372,12-00423,12-00426,13-00007,13-00028,13-00034,13-00098,13-00106,13-00118,13-00123,13-00145,13-00146,13-00147,13-00149,13-00150,13-00157,13-00159,13-00160,13-00163,13-00165,13-00166,13-00173,13-00178,13-00186,13-00189,13-00195,13-00204,13-00226,13-00232,13-00236,13-00237,13-00239,13-00245,13-00255,13-00260,13-00262,13-00266,13-00268,13-00281,13-00294,13-00331,13-00337,13-00353,13-00354,13-00365,13-00393,13-00396,13-00406,13-00419,13-00420,13-00421,13-00425,13-00450,13-00454,13-00468,13-00487,13-00494,13-00497,13-00500,13-00513,13-00515,13-00535,13-00537,13-00544,13-00545,13-00546,13-00551,13-00552,13-00557,13-00558,13-00562,13-00573,13-00578,13-00581,13-00593,13-00601,13-00602,13-00615,13-00636,13-00650,13-00655,13-00658,14-00013,14-00015,14-00021,14-00023,14-00034,14-00041,14-00044,14-00045,14-00052,14-00061,14-00079,14-00083,14-00092,14-00125,14-00126,14-00127,14-00135,14-00141,14-00193,14-00212,14-00228,14-00231,14-00240,14-00244,14-00259,14-00270,14-00272,14-00279,14-00289,14-00329,14-00330,14-00333,14-00335,14-00356,14-00359,14-00376,14-00397,14-00422,14-00423,14-00434,14-00447,14-00448,14-00455,14-00464,14-00477,14-00495,14-00504,14-00514,14-00527,14-00528,14-00537,14-00546,14-00559,14-00567,14-00578,14-00581,14-00608,14-00613,14-00618,14-00620,14-00640,14-00643,14-00658,14-00670,14-00672,14-00676,14-00711,14-00712,14-00739,14-00760,14-00765,14-00774,14-00780,14-00781,14-00787,14-00798,14-00800,14-00801,14-00803,14-00815,14-00817,14-00818,14-00831,14-00832,14-00901,15-00043,15-00045,15-00051,15-00057,15-00075,15-00084,15-00123,15-00131,15-00137,15-00147,15-00148,15-00150,15-00159,15-00167,15-00169,15-00171,15-00175,15-00176,15-00197,15-00237,15-00248,15-00261,15-00269,15-00275,15-00276,15-00279,15-00287,15-00296,15-00300,15-00302,15-00309,15-00332,15-00338,15-00371,15-00373,15-00377,15-00383,15-00396,15-00417,15-00464,15-00470,15-00471,15-00478,15-00482,15-00534,15-00539,15-00556,15-00559,15-00563,15-00571,15-00578,15-00593,15-00608,15-00610,15-00611,15-00614,15-00615,15-00616,15-00633,15-00649,15-00650,15-00653,15-00670,15-00673,15-00680,15-00688,15-00692,15-00693,15-00701,15-00702,15-00717,15-00723,15-00734,15-00742,15-00755,15-00756,15-00763,15-00764,15-00766,15-00767,15-00777,15-00786,15-00799,15-00807,15-00811,15-00813,15-00828,15-00829,15-00837,15-00849,15-00855,15-00858,15-00863,15-00870,15-00872,15-00874,15-00880,15-00883,15-00888,15-00892,15-00900,15-00903,15-00909,15-00912,15-00930,15-00933,15-00934,15-00936,15-00938,15-00939,15-00942,15-00954,15-00960,15-00961,15-00962,15-00964,15-00965,15-00967,15-00974,15-00975,15-00976,15-00977,15-00979,15-00983,15-00990,16-00001,16-00003,16-00004,16-00007,16-00010,16-00015,16-00026,16-00027,16-00031,16-00035,16-00039,16-00041,16-00048,16-00049,16-00056,16-00057,16-00067,16-00070,16-00073,16-00075,16-00077,16-00078,16-00088,16-00094,16-00102,16-00109,16-00113,16-00115,16-00118,16-00120,16-00128,16-00139,16-00142,16-00145,16-00157,16-00217,16-00220,16-00226,16-00249,16-00265,16-00269,16-00271,16-00273,16-00278,16-00289,16-00290,16-00292,16-00303,16-00306,16-00310,16-00315,16-00332,16-00339,16-00344,16-00345,16-00350,16-00351,16-00354,16-00356,16-00358,16-00365,16-00366,16-00392,16-00410,16-00411,16-00459,16-00465,16-00466,16-00470,16-00474,16-00477,16-00479,16-00481,16-00483,16-00492,16-00494,16-00498,16-00504,16-00510,16-00515,16-00519,16-00522,16-00524,16-00525,16-00526,16-00533,16-00538,16-00540,16-00541,16-00547,16-00548,16-00562,16-00564,16-00575,16-00577,16-00593,16-00595,16-00603,16-00611,16-00615,16-00619,16-00627,16-00684,16-00699,16-00701,16-00702,16-00705,16-00708,16-00710,16-00724,16-00731,16-00733,16-00751,16-00765,16-00766,16-00770,16-00771,16-00781,16-00788,16-00797,16-00810,16-00811,16-00815,16-00817,16-00818,16-00822,16-00831,16-00836,16-00844,16-00852,16-00867,16-00869,16-00880,16-00882,16-00883,16-00886,16-00950,16-00951,16-00981,16-01004,16-01005,16-01009,16-01010,16-01011,16-01017,16-01019,16-01022,16-01023,16-01046,16-01049,16-01055,16-01061,16-01093,16-01094,16-01097,16-01098,16-01100,16-01102,16-01103,16-01109,16-01118,16-01119,16-01120,16-01121,16-01126,16-01127,16-01138,16-01139,16-01151,16-01185,16-01191,16-01192,16-01201,16-01216,16-01219,16-01220,16-01223,16-01225,16-01227,16-01237,16-01238,16-01253,16-01254,16-01259,16-01262,16-01267,16-01270,17-00006,17-00007,17-00021,17-00025,17-00028,17-00033,17-00059,17-00064,17-00065,17-00072,17-00077,17-00083,17-00093,17-00094,17-00096,17-00117,17-00215,17-00216,17-00281,17-00304,17-00310,17-00332,17-00339,17-00350,17-00436,17-00442,17-00448
17-AAG (Tanespimycin),,,,,,,,,,,,10.0,0.276661270869704,2.72284470156376,0.123136239704906,10.0,0.181790860400193,0.116582228262733,0.535294119500378,,,,1.89007276998491,0.390419495757715,,,10.0,0.677242438532353,10.0,,10.0,0.0625225735323131,10.0,10.0,0.244701716115186,10.0,10.0,0.340478914873627,,0.284198847984952,0.152814115356618,10.0,10.0,,,0.644070959799977,,0.143701746883503,1.31436177289143,10.0,0.920575372216509,0.510974530347754,0.488753549512416,,,0.648785961595492,2.69133190176971,1.49161073957845,2.13367520930511,10.0,10.0,3.03037653758666,0.0598608330398189,0.551350823522404,0.0430881581012077,0.588681315726967,,0.406269074739407,0.182676513332764,0.807358783183117,0.283825589815898,0.956453740221528,0.123531171145162,10.0,0.337270727248653,0.200010859485313,0.629825515175302,0.26094571316829,0.297504287494917,0.293049667921737,10.0,10.0,0.149173942263737,2.96712487220026,10.0,10.0,0.399795004564869,,0.462062800263587,1.21654745874752,1.24066989255178,10.0,0.186687788514849,,1.98635075961786,,0.196571328386257,,0.386726827908405,10.0,0.212555209283825,10.0,,,8.31840165393703,0.0281940012579484,10.0,0.689851507947793,10.0,0.013717,10.0,0.350827847697291,1.41550386821388,10.0,0.101615465808434,3.65599382806015,0.368173988674282,0.269376177383977,0.0693949029929733,2.06558588495254,,,0.067065443820325,10.0,0.181459534555045,10.0,0.42862559469515,,0.193231108954703,10.0,0.76689727670622,0.668892597033281,7.34069962697592,0.0617051369261925,0.372923332031383,,10.0,0.227498955983568,0.368499545388968,0.830787730720212,0.211564615483848,0.309447002658147,,0.946034054557316,0.017890710794636,10.0,0.013717,10.0,0.580506999857768,0.670920868931832,0.013717,6.31963798619307,0.731729729371104,10.0,0.30596455620103,1.04802122252988,0.180810812916406,10.0,0.0779268302319136,4.5212963490843,1.38029403158018,0.274316515231826,4.87092157541063,1.19603925599634,,1.28752785260595,0.909353676371951,1.33856294485352,,2.16171796823015,0.274323834632451,0.988078991421615,0.425170761422745,0.436321042469816,1.23688001742938,0.013717,,0.178090229992827,0.395861487293025,3.22408407867016,0.586467434662863,1.12996855552791,0.394219633346779,0.31800454357287,0.214895939418161,2.89291891150101,3.72692592614871,0.0568058496095248,10.0,0.322618177618806,0.289684181978227,2.09710614943757,2.56400969203977,1.6621076650789,1.62590772117369,0.0614357423274142,10.0,10.0,,10.0,1.8673969351777,2.30347317568284,0.268452084232871,1.97374953200793,10.0,1.78895491738858,0.725862526641615,10.0,0.013717,0.448024480633822,0.179877407288104,0.282403851084681,0.90852197222112,0.487856546727452,0.354547513936353,1.34614919186835,0.21600179831013,0.741929186715426,4.07469113729027,0.0679073480136128,0.4267548817748,0.415865385400659,1.27428137530139,,0.705676452049057,0.363689816322678,,0.170968031030371,0.0262094157911675,10.0,0.202652663564506,10.0,0.0619580712933511,10.0,0.124458327838291,0.104366301087425,1.52597109171229,0.207983738611062,0.133798860782897,0.0189967163103782,0.107188455540787,,0.109016870171194,,,0.168942208764626,1.87888547221764,0.0983356931002398,0.404566852640848,0.0339414833841183,2.96030736258945,3.43971337046844,0.240433189393663,0.127647009930782,2.78661621039986,10.0,,0.0627508322619225,0.306974633780548,0.460532716312016,0.110197444919677,0.013717,0.591097240048032,0.208448400130955,0.222389593908775,,0.037138065922444,3.61468005591266,3.6870769233012,1.61357139236276,0.0840854945368095,,0.18518832930932,0.0661500343410384,1.03854011211108,,0.196405918400693,0.238922638434937,0.235546933693599,1.63748614312596,0.149251477711486,,0.106765359998029,0.0246901295776185,10.0,0.013717,0.0217218221887623,,0.169523757371432,0.412843939871875,5.21044635386144,0.0908701378544094,0.559916700553142,0.189372387221668,,,0.124602013084812,0.181414856245299,10.0,0.0481130597484978,,,0.4267548817748,,0.042667461009062,,0.471417700206336,1.23061509129254,0.549936596860707,1.03089213219918,,0.0858368252053425,,0.16329618395296,0.655887270240908,,,,0.120471562728664,0.69460042946078,0.0400458394005472,0.013717,0.145771651025855,,0.133787225029155,0.0838360281728361,0.0991434500292783,1.36109436222455,3.5484457646658,,0.413463657136635,2.33295744941505,0.0774730625325164,1.71224811521726,1.38925955717984,0.165525028456597,0.155600115231548,0.113216249102535,0.013717,0.111115737187311,1.43166202140793,0.5009612523047,1.12625047664483,0.013717,0.248336362620939,,2.3069604989052,1.79614222575522,0.252026090751286,7.86842163012351,2.58964044286247,0.100377642084385,1.39400946131438,10.0,0.51062971545199,0.0176680405652307,0.495962670148425,0.0625353307996603,1.42185052920881,,0.302754588607647,0.324456767547355,10.0,0.275780205393305,10.0,1.98037345978441,4.81417683143815,,3.04197114300634,0.583565496678228,2.33804451488336,0.975770817616488,0.745083009531779,0.0542252600418342,,,,0.638524398842356,,0.0169911795398022,0.0200253660796942,1.18567146083595,,0.034072108101637,,0.259719999463435,0.323662697688481,,0.527502929928196,1.53175378991439,0.013717,,1.33944707634959,,10.0,,,1.37820136520664,,,0.415163179953883,0.315403688150038,0.381012614992799,,0.108396353541313,2.28878431878575,5.80911739379928,,,0.624661758743429,0.809138894131604,0.066399285476231,0.0675110691683131,0.120408726847276,0.704111127725094,0.348293239040615,,0.225755183405902,0.125028025777424,0.194609943289133,0.0364537804159594,0.276938093008054,,3.70639113371547,0.243895625631728,,0.240759770861054,1.08721467020571,,0.388366090755172,0.492055058020077,0.61032940101159,0.354888130714468,,,0.277264463478089,0.257636705577365,,0.882228440365546,0.318772477093721,0.39547671657561,0.0864614791918119,0.013717,,0.0696325131315739,,0.276249513599704,1.44414940189503,0.510429164338229,0.088573883356417,,0.013717,0.212921919215083,0.571697995166006,,,0.663900711598952,,8.21823333849874,0.898684352510608,0.121472803420352,0.157665170340114,0.259062456922113,1.87737339278705,0.279505613499204,0.262848806490461,,,0.794187507997635,0.0941146394024924,0.696627098745513,10.0,,0.430143918275237,,0.1446299130585,0.211291792923548,,,0.218662479534961,1.79491115542134,,1.48468550129597,1.00090285113793,0.808843242255847,10.0,0.336604429587048,0.453595355201934,8.96225664390908,10.0,1.93748594484882,0.324453175217995,10.0,10.0,10.0,2.24396793456956,,0.371508252276812,6.30803963999337,10.0,1.67600795402335,1.18435950116449,0.651724050857687,2.67696755965091,0.262923306785325,,3.28196404192773,,0.195594758210184,0.11372387410329,,1.61391108182948,3.31132494232385,1.58670983104187,0.162017033478165,0.533744987251073,1.02057080909425,0.109791418291659,,0.256276929984964,1.9936204796152,0.421999404753939,0.445876306443755,0.149293211773042,0.790041901195525,0.179536935112156,9.2493769956365,0.0525636755788466
A-674563,,0.83252902977487,1.28094842764414,1.21637649883456,9.12122281344553,0.302313228160633,0.557417421331586,3.61779658238405,1.43647822186353,0.183572956634444,0.596004938086773,10.0,2.00557741087481,2.25075932068916,1.66469427401064,1.69708391308917,1.09518983907067,0.312102012353922,0.886329948770246,,,,1.11264380550139,8.89750932010062,,,3.6992565138772,1.52266541804973,5.13276829899095,,1.83986988802786,10.0,2.23251825976812,4.84441980221798,4.41652983269446,3.26563496146054,4.0338890276538,0.997716963561671,,4.06541652769354,10.0,0.313424862535779,2.32475422011117,,,2.53286522034817,,1.85297761140389,1.21459384904563,2.33944559179889,0.66754067475359,4.00355805463395,1.13039586968853,10.0,10.0,0.910610516787859,2.32741169976707,2.06449618321272,1.44523915434808,10.0,10.0,10.0,2.99702917414536,0.720423996539379,1.46511054575174,1.60754063286943,,1.89401394146579,0.500160646198769,0.908742992567378,0.507538021645818,8.01972019725418,0.534807294455733,1.91589586988436,0.595231458767282,3.58792863376392,1.31650014430025,0.200300107683365,0.458847793178529,1.30201289882499,0.013717,0.244337778488125,1.06628730505197,2.08564420541361,0.344736072170952,0.808151979654749,0.619836358212826,,2.83114027584966,0.840220525271632,2.47958852239736,6.04560642626873,2.28846267875016,,2.35817536146068,0.768143295478003,0.817275083663225,,3.20418229130951,0.455701624052046,10.0,6.23774697590032,0.114469582772884,0.614452148993524,10.0,0.531738124273905,10.0,10.0,3.42071522488146,10.0,1.67129121451083,0.439509552260329,1.99845071682004,2.98664733362072,0.3898055590078,,1.20411964118637,1.15441632990525,0.773789732036277,,,5.83411417267123,0.382447846829088,10.0,0.896766307604408,2.10669162061419,1.7109868360627,,3.07388223110981,5.38934445927399,1.11836272193411,0.668212335451536,4.69086505734006,0.817828762603608,0.855308962941335,,10.0,6.25637547473546,10.0,3.42109138534186,1.87223395750838,1.15948302438341,,10.0,10.0,10.0,0.013717,0.569675553177438,0.540617200909991,0.113646604527011,0.0576590184888123,0.241698338287566,0.207149042898029,0.976335446313414,0.556870476030689,0.641864257261126,0.497928097840684,0.108994624228252,0.143286702204473,0.641586359241699,0.321425731393004,0.157934560410609,2.86893528885412,0.274669695612432,,0.492872908877054,0.0850360367986576,0.498913730524264,,0.779016647290411,0.0584601353491285,0.483574749339111,0.147588316953642,0.202556182552257,5.60447641792308,3.83133697472626,,0.311344372557647,0.201851588332977,2.28373873164158,1.13232929711999,0.427758178544275,0.235869459639796,0.286642739716366,0.226598338528905,0.542623731959259,0.461947289631111,0.222096601788575,0.186541225047065,0.182544765249075,0.13636379838027,0.313430453000373,0.166631009819631,0.446675821632776,0.335361670606975,0.103153289312041,0.973040441537236,0.594354559253931,,0.115887810893571,0.0799023552757379,0.244050166312327,0.0364482465125206,0.596886845348289,0.548514218157642,0.621475302643226,0.294293688640598,0.468811589267906,10.0,0.270049418782977,0.155196495353186,0.273491283688456,0.222358341773608,0.165473906900951,0.293712294583171,0.173684746655058,0.088317032302143,0.420888192215904,0.110576777806627,0.0668412828630369,0.0617496041136316,0.152388601950787,0.306729241511593,,0.186149241627113,0.17853532397535,,0.163634525490803,0.277891397564286,0.013718927904007,0.123778613385497,0.105590475220961,0.0637623086782464,0.53185597503947,0.325262184426196,0.0164700915228856,0.444703629767933,0.110801515016321,0.225129081316175,0.0707280077088386,0.0951198963892087,,0.121210916985706,,,0.181784752732707,0.46021656264349,0.0636877089487284,0.050094231436751,0.0551467593188724,10.0,0.421897792575409,0.154354259315477,0.391801687722962,0.297217967319937,0.285692352056422,,0.132709134620811,0.135966501562844,0.0728916318280206,2.15320470609827,0.105955629671961,3.20677671459621,0.0596826414029994,0.105158907316603,,0.353841567869093,0.843560573594619,0.718348229803689,1.73275104647865,0.090940025901861,,0.23553848884821,0.0919882645021369,0.254659602567582,,0.388250810960274,0.143788405035834,0.222544840275752,0.333573362742206,0.15835153305789,,0.531695085781624,0.217747757488493,0.537494999214382,0.0213419192079749,0.313768796997723,,0.652726872132525,1.22230513354277,0.11134525927232,0.766284227150728,0.419851388474078,0.597404268844882,,,0.35506513352644,0.205476221774192,0.377068284237364,0.193358523179674,,,0.339901360544581,,0.0232917989723068,,0.160107267943332,0.317986920110143,0.493610098053747,0.433753691762719,,0.283254652155212,,0.323125203155601,0.294293688640598,0.078115362404748,,,0.425350676050301,0.0350796519381714,0.0971476141689252,0.013717,0.013717,10.0,0.253909061824103,,0.369389437600586,0.637647191885232,0.108415484228521,,0.0326433294315456,0.420476423329577,0.0904011122340978,0.480398810023398,0.29236017121745,0.580321948195417,0.024571850082018,0.1272669308666,0.0515455998296379,0.0671706709272118,0.456197830588592,0.226617967436913,0.0175197481881454,0.013717,0.138855050732257,0.714940783837661,0.495743841371191,0.316380758373109,0.173603938898786,0.723247733112018,0.214654799253407,0.112667309548504,0.22593965855669,0.0834247481785898,0.141545035764151,0.0759990080484438,0.158120238483488,0.0235287008963421,0.0561452648442239,,0.0497808655627221,0.191786967564537,0.373687570323449,0.0415908111412935,0.374876569960685,1.85554838138206,0.596374234054801,,10.0,0.602505311741356,0.581272810659506,0.661748175967215,1.00605351764622,0.189732400894453,,,,0.208585848451222,,0.0976749881371428,0.206426758237006,0.349880939428963,,0.262502510480148,,0.205907517117567,0.386578222574477,,0.314760991882126,0.185397047683318,0.0818042068078437,,0.64986233218995,,0.257142964727756,,,0.346150550907511,,,0.305624617042478,0.225457757214911,2.43744290969073,,0.968770216689077,0.948863466072327,0.412976965382382,,,0.448087449810131,2.22568975754578,0.446844738637463,0.185764035186992,0.36897509747798,0.288070049565192,0.737923308170705,,0.201661887033321,0.175650031853304,0.534315731743178,0.239361936161911,0.394713463665634,,0.98375683993732,0.169388243374421,,0.605295884647886,0.45403388085912,,0.245433309968569,0.306527121284667,0.262496589552548,2.05939025976231,,,0.109495048209735,0.341521348585574,,0.177220560534435,0.443741149511143,0.175733103105694,0.31684959889841,0.252300900475754,,0.0992058003344037,,0.250907207891437,0.602023675380446,0.192183206849622,0.16761113958605,,0.013717,0.175558395574667,0.301579680324538,,,0.13921373097114,,0.013717,1.97284289582776,0.218724067924811,0.160558768382632,0.520881763503322,0.991107037154681,0.663278410623497,0.0764848961233869,,,0.259060496934531,0.0778913802490048,1.24002660851752,0.726143852002511,,0.28485998552232,,0.0497225897349023,0.311505970295134,,,0.321319406118923,0.454932626349419,,0.103835491273099,0.192891365152905,0.422556110706782,10.0,0.405367679736939,0.515218977418167,0.531155269547684,0.960686964597161,0.0930598297292439,0.119032510402905,1.26186472873227,0.674076584932616,0.599144903978271,1.42884072265692,,0.228600374885559,0.518015886832221,0.536657362663694,0.259479228483655,0.209383015260079,0.408517023741433,3.9909977892038,0.0960152552756372,,0.448678571380194,,0.334275431730254,0.195721569495643,0.224092685166729,0.268844009298868,3.98109491729069,0.124636069256298,0.318625108462239,6.86886223501317,0.755936438282326,0.104630829249909,,0.252405862111354,0.449763401434342,10.0,0.127347971658785,0.337661844286546,0.0673195487923855,0.158214297725307,0.10206654127483,0.181321087476332
ABT-737,,,,,,,,,,,,10.0,1.33336849176949,1.53808945742826,1.03924501556399,2.4000296306027,9.24426418984882,10.0,0.056641781108115,,,,1.55030406008373,0.21718143430735,,,0.220170594633403,0.10714032228581,10.0,,6.50127783239949,10.0,0.174948689830116,10.0,10.0,4.92076540597071,1.84566772680754,4.85492546083489,,4.18079991969829,6.32155459499302,10.0,1.77497995382706,,,0.24762769356085,,10.0,0.654160182121781,3.72098234783665,3.62836071015583,1.06318067002281,10.0,5.75575521707107,0.845591263698814,3.75115718683022,10.0,0.392835525184462,2.24101156907037,10.0,5.657951098957,10.0,10.0,0.0383383681891664,2.64285694117627,1.90499100885395,,2.15164069243195,0.524544438537243,10.0,0.0272119051987016,10.0,0.152972021788253,10.0,0.194664651411261,10.0,4.92328931217176,10.0,1.47726306965351,2.6944429888089,4.62814149931377,10.0,10.0,6.8469634694334,0.050818835915018,3.49176914785129,0.81580417679563,,10.0,10.0,10.0,6.21119231928878,3.50731574180463,,3.17266227566566,10.0,2.68639253669797,,0.775216983400143,1.44472622805577,0.785886998930543,10.0,10.0,1.31842216106319,10.0,1.11648370642383,4.76884187982178,10.0,8.42379331360474,10.0,1.39271551474251,3.83132888951865,10.0,10.0,3.23731558938865,1.21837608592295,10.0,9.10044869645132,1.39512470922153,0.0529113042662057,,10.0,0.597561305353783,2.70536593129918,10.0,0.173341622478534,4.81168069357558,,5.68331951960022,2.38864521988955,1.50630186746701,10.0,10.0,0.749941189714018,0.319239345671107,,3.38795747541571,10.0,0.57892046097793,0.68099954995984,1.22183033718404,10.0,,9.25428823720172,1.44683544774724,0.626812033175689,0.331005029066247,0.169699690924046,1.324055968668,0.180998458694212,10.0,5.78388802013876,0.675749000609481,0.663278410623497,2.95972773981993,0.402901818306796,10.0,0.013717,0.090983604474808,10.0,2.82107602296563,10.0,0.0571673070264483,1.95131121427715,,10.0,0.118623560563439,1.75922129646402,,5.84163385968177,4.59555776187898,0.334524578663846,0.112933997556581,1.55889626055906,10.0,0.303765655193546,,4.12975161249675,0.736465498361093,10.0,9.05982736418636,10.0,10.0,4.40137895703172,10.0,0.013717,0.0890645740200123,10.0,10.0,10.0,3.50055027919867,5.75575521707107,0.013717,0.545269772323112,2.1266614055713,0.289252277402771,0.0216196815779529,0.013717,,1.30037717519099,0.493144907110257,0.802712362833211,10.0,4.64823928403402,0.013717,0.256139438152769,10.0,0.0646510807500033,,0.220554439763989,2.11501286854773,5.62819319696443,10.0,2.7191072627675,2.00977684895528,0.0453183466181111,0.124424811627799,1.03547929463808,0.0153558210544122,0.160294825304127,6.18992666691347,0.013717,9.07386534716363,,0.119661870066751,4.77624668687927,,0.543642883824126,0.324687326342454,,0.0853853678160617,0.013717,10.0,1.35465053668752,8.00988020889322,0.013717,0.579143690884564,0.874268243466601,0.013717,0.120498656574853,0.98361859380272,,6.32244187340964,,,0.972481356226085,3.12043201448141,10.0,3.54744851733379,10.0,2.6386332863637,10.0,3.69838742709217,1.22797019507825,0.758107903511837,0.0230319975406489,,0.13755829586459,2.24544757952315,0.870817321488863,0.016007552490008,0.42138420732034,0.013717,0.221043098573233,1.49785439054767,,0.134577856936622,2.30848168038367,10.0,10.0,1.3717886275767,,1.39236856035861,0.178972822698834,0.295095709776187,,4.67477215648758,0.561488086296174,6.63740859805059,0.295808129971201,0.310911195745818,,1.11970631398565,2.3196598269419,0.0199200429917526,10.0,0.877551879658849,,0.201251386591958,0.906075817090597,10.0,1.25434025218929,0.284712286378667,2.71548915891014,,,1.97618129034825,9.63759453742579,0.698558962893007,,,,10.0,,0.209935820104956,,0.0224964848291796,0.786128498594864,0.176712675735467,0.850837123892381,,0.557115142819274,,6.54432302010139,7.13868342004875,0.502968761437943,,,3.48995867484988,4.81006626611294,10.0,10.0,10.0,,2.34166631435537,1.4239263516562,0.753157360815361,1.24066989255178,10.0,,0.995757783736891,0.0360191332739106,0.0501709625424596,6.26246625697055,1.00738071378878,,0.143518008156317,0.334834064051764,10.0,2.38426137159491,10.0,0.808843242255847,0.101749517975521,8.33528051215471,0.437867979520392,4.68824220139928,0.99926385301463,0.831946823963987,0.297041263848604,0.336873722870954,10.0,3.01002568654303,1.69347040737616,0.068874443292118,4.16704330335729,0.692895664870244,0.955229924907367,10.0,2.64987958611477,,10.0,10.0,10.0,1.61898740408331,0.0629801359462291,6.92700233484581,10.0,,2.03271051534868,1.38298963875818,10.0,1.15541670424126,4.58196198860559,5.26148098197874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
